"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","c2clink__enabled_mask","c2clink__present","device__attribute_architecture","device__attribute_async_engine_count","device__attribute_can_flush_remote_writes","device__attribute_can_map_host_memory","device__attribute_can_tex2d_gather","device__attribute_can_use_64_bit_stream_mem_ops","device__attribute_can_use_64_bit_stream_mem_ops_v1","device__attribute_can_use_host_pointer_for_registered_mem","device__attribute_can_use_stream_mem_ops_v1","device__attribute_can_use_stream_wait_value_nor","device__attribute_can_use_stream_wait_value_nor_v1","device__attribute_chip","device__attribute_clock_rate","device__attribute_cluster_launch","device__attribute_compute_capability_major","device__attribute_compute_capability_minor","device__attribute_compute_mode","device__attribute_compute_preemption_supported","device__attribute_concurrent_kernels","device__attribute_concurrent_managed_access","device__attribute_confidential_computing_mode","device__attribute_cooperative_launch","device__attribute_cooperative_multi_device_launch","device__attribute_deferred_mapping_cuda_array_supported","device__attribute_device_index","device__attribute_direct_managed_mem_access_from_host","device__attribute_display_name","device__attribute_dma_buf_supported","device__attribute_ecc_enabled","device__attribute_export_control_chip","device__attribute_fb_bus_width","device__attribute_fbp_count","device__attribute_generic_compression_supported","device__attribute_global_l1_cache_supported","device__attribute_global_memory_bus_width","device__attribute_gpu_direct_rdma_flush_writes_options","device__attribute_gpu_direct_rdma_supported","device__attribute_gpu_direct_rdma_with_cuda_vmm_supported","device__attribute_gpu_direct_rdma_writes_ordering","device__attribute_gpu_overlap","device__attribute_gpu_pci_device_id","device__attribute_gpu_pci_ext_device_id","device__attribute_gpu_pci_ext_downstream_link_rate","device__attribute_gpu_pci_ext_downstream_link_width","device__attribute_gpu_pci_ext_gen","device__attribute_gpu_pci_ext_gpu_gen","device__attribute_gpu_pci_ext_gpu_link_rate","device__attribute_gpu_pci_ext_gpu_link_width","device__attribute_gpu_pci_revision_id","device__attribute_gpu_pci_sub_system_id","device__attribute_handle_type_fabric_supported","device__attribute_handle_type_posix_file_descriptor_supported","device__attribute_handle_type_win32_handle_supported","device__attribute_handle_type_win32_kmt_handle_supported","device__attribute_host_native_atomic_supported","device__attribute_host_numa_id","device__attribute_host_register_supported","device__attribute_implementation","device__attribute_integrated","device__attribute_ipc_event_supported","device__attribute_kernel_exec_timeout","device__attribute_l2_cache_size","device__attribute_l2s_count","device__attribute_limits_max_cta_per_sm","device__attribute_limits_num_tpcs","device__attribute_local_l1_cache_supported","device__attribute_managed_memory","device__attribute_max_access_policy_window_size","device__attribute_max_block_dim_x","device__attribute_max_block_dim_y","device__attribute_max_block_dim_z","device__attribute_max_blocks_per_multiprocessor","device__attribute_max_gpu_frequency_khz","device__attribute_max_grid_dim_x","device__attribute_max_grid_dim_y","device__attribute_max_grid_dim_z","device__attribute_max_ipc_per_multiprocessor","device__attribute_max_ipc_per_scheduler","device__attribute_max_mem_frequency_khz","device__attribute_max_persisting_l2_cache_size","device__attribute_max_pitch","device__attribute_max_registers_per_block","device__attribute_max_registers_per_multiprocessor","device__attribute_max_registers_per_thread","device__attribute_max_shared_memory_per_block","device__attribute_max_shared_memory_per_block_optin","device__attribute_max_shared_memory_per_multiprocessor","device__attribute_max_threads_per_block","device__attribute_max_threads_per_multiprocessor","device__attribute_max_warps_per_multiprocessor","device__attribute_max_warps_per_scheduler","device__attribute_maximum_surface1d_layered_layers","device__attribute_maximum_surface1d_layered_width","device__attribute_maximum_surface1d_width","device__attribute_maximum_surface2d_height","device__attribute_maximum_surface2d_layered_height","device__attribute_maximum_surface2d_layered_layers","device__attribute_maximum_surface2d_layered_width","device__attribute_maximum_surface2d_width","device__attribute_maximum_surface3d_depth","device__attribute_maximum_surface3d_height","device__attribute_maximum_surface3d_width","device__attribute_maximum_surfacecubemap_layered_layers","device__attribute_maximum_surfacecubemap_layered_width","device__attribute_maximum_surfacecubemap_width","device__attribute_maximum_texture1d_layered_layers","device__attribute_maximum_texture1d_layered_width","device__attribute_maximum_texture1d_linear_width","device__attribute_maximum_texture1d_mipmapped_width","device__attribute_maximum_texture1d_width","device__attribute_maximum_texture2d_gather_height","device__attribute_maximum_texture2d_gather_width","device__attribute_maximum_texture2d_height","device__attribute_maximum_texture2d_layered_height","device__attribute_maximum_texture2d_layered_layers","device__attribute_maximum_texture2d_layered_width","device__attribute_maximum_texture2d_linear_height","device__attribute_maximum_texture2d_linear_pitch","device__attribute_maximum_texture2d_linear_width","device__attribute_maximum_texture2d_mipmapped_height","device__attribute_maximum_texture2d_mipmapped_width","device__attribute_maximum_texture2d_width","device__attribute_maximum_texture3d_depth","device__attribute_maximum_texture3d_depth_alternate","device__attribute_maximum_texture3d_height","device__attribute_maximum_texture3d_height_alternate","device__attribute_maximum_texture3d_width","device__attribute_maximum_texture3d_width_alternate","device__attribute_maximum_texturecubemap_layered_layers","device__attribute_maximum_texturecubemap_layered_width","device__attribute_maximum_texturecubemap_width","device__attribute_mem_sync_domain_count","device__attribute_memory_clock_rate","device__attribute_memory_pools_supported","device__attribute_mempool_supported_handle_types","device__attribute_mps_enabled","device__attribute_multi_gpu_board","device__attribute_multi_gpu_board_group_id","device__attribute_multicast_supported","device__attribute_multiprocessor_count","device__attribute_num_l2s_per_fbp","device__attribute_num_schedulers_per_multiprocessor","device__attribute_num_tex_per_multiprocessor","device__attribute_numa_config","device__attribute_pageable_memory_access","device__attribute_pageable_memory_access_uses_host_page_tables","device__attribute_pci_bus_id","device__attribute_pci_device_id","device__attribute_pci_domain_id","device__attribute_ram_location","device__attribute_ram_type","device__attribute_reserved_shared_memory_per_block","device__attribute_sass_level","device__attribute_single_to_double_precision_perf_ratio","device__attribute_sparse_cuda_array_supported","device__attribute_stream_priorities_supported","device__attribute_surface_alignment","device__attribute_tcc_driver","device__attribute_tensor_map_access_supported","device__attribute_texture_alignment","device__attribute_texture_pitch_alignment","device__attribute_total_constant_memory","device__attribute_total_memory","device__attribute_unified_addressing","device__attribute_unified_function_pointers","device__attribute_virtual_address_management_supported","device__attribute_warp_size","gpu__time_duration.avg","gpu__time_duration.max","gpu__time_duration.min","gpu__time_duration.sum","launch__barrier_count","launch__block_dim_x","launch__block_dim_y","launch__block_dim_z","launch__block_size","launch__cluster_dim_x","launch__cluster_dim_y","launch__cluster_dim_z","launch__cluster_max_active","launch__cluster_max_potential_size","launch__cluster_scheduling_policy","launch__cluster_size","launch__context_id","launch__device_id","launch__execution_model","launch__func_cache_config","launch__function_pcs","launch__grid_dim_x","launch__grid_dim_y","launch__grid_dim_z","launch__grid_size","launch__kernel_name","launch__occupancy_cluster_gpu_pct","launch__occupancy_cluster_pct","launch__occupancy_limit_barriers","launch__occupancy_limit_blocks","launch__occupancy_limit_registers","launch__occupancy_limit_shared_mem","launch__occupancy_limit_warps","launch__occupancy_per_barrier_count","launch__occupancy_per_block_size","launch__occupancy_per_cluster_size","launch__occupancy_per_register_count","launch__occupancy_per_shared_mem_size","launch__persisting_l2_cache_size","launch__registers_per_thread","launch__registers_per_thread_allocated","launch__shared_mem_config_size","launch__shared_mem_per_block","launch__shared_mem_per_block_allocated","launch__shared_mem_per_block_driver","launch__shared_mem_per_block_dynamic","launch__shared_mem_per_block_static","launch__sm_count","launch__stack_size","launch__stream_id","launch__thread_count","launch__tpc_count","launch__tpc_enabled","launch__user_grid_dim_x","launch__user_grid_dim_y","launch__user_grid_dim_z","launch__user_grid_size","launch__uses_blocks_as_clusters","launch__uses_cdp","launch__uses_green_context","launch__uses_mps","launch__uses_nvlink_centric_scheduling","launch__uses_vgpu","launch__waves_per_multiprocessor","numa__cpu_affinity","numa__dev_display_name_all","numa__id_cpu","numa__id_memory","nvlink__bandwidth","nvlink__count_logical","nvlink__count_physical","nvlink__destination_ports","nvlink__dev0Id","nvlink__dev0type","nvlink__dev1Id","nvlink__dev1type","nvlink__dev_display_name_all","nvlink__enabled_mask","nvlink__is_direct_link","nvlink__is_nvswitch_connected","nvlink__max_count","nvlink__peer_access","nvlink__peer_atomic","nvlink__source_ports","nvlink__system_access","nvlink__system_atomic","profiler__perfworks_session_reuse","profiler__replayer_passes","profiler__replayer_passes_type_warmup","sm__maximum_warps_avg_per_active_cycle","sm__maximum_warps_per_active_cycle_pct","smsp__maximum_warps_avg_per_active_cycle"
"199","3962188","CAGRA_MERGE_API_BENCH","127.0.0.1","merge_scaffold::stable_scatter_kernel(const unsigned int *, const unsigned char *, const merge_scaffold::pivot_chunk *, const merge_scaffold::scatter_offset *, long, unsigned int *)","1","13","(256, 1, 1)","(8254, 1, 1)","0","9.0","0","0","384","3","0","1","1","1","0","1","0","1","0","384","1755000","1","9","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA H100 PCIe","1","1","0","5120","10","1","1","5120","1","1","1","100","1","590418142","9009","16000","16","3","4","32000","16","161","371593438","1","1","0","0","0","0","1","384","0","1","0","52428800","80","32","57","1","1","134217728","1024","1024","64","32","1755000","2147483647","65535","65535","4","1","1593000","32768000","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","1593000","1","9","0","0","0","0","114","8","4","1","0","0","0","1","0","0","1","15","1024","9","2","1","1","512","0","1","512","32","65536","85017493504","1","1","1","32","14144","14144","14144","14144","1","256","1","1","256","0","0","0","0","8","PolicySpread","0","1","0","SIMT","CachePreferNone","1","8254","1","1","8254","","0","0","32","32","8","16","8","1440","3528","2427","5504","4560","9830400","26","32","32768","2048","2048","1024","0","1024","114","1024","13","2113024","57","all","8254","1","1","8254","0","0","0","0","0","0","9.05","1","1","1","1","0","0","0","0","0","0","0","0","1","190478058890520","0","0","18","0","0","0","0","0","1","1","0","64","100","16"
"200","3962188","CAGRA_MERGE_API_BENCH","127.0.0.1","merge_scaffold::gather_float_leaf_vectors_kernel(const float *, long, const unsigned int *, const unsigned int *, const unsigned int *, long, long, float *)","1","13","(256, 1, 1)","(1048576, 1, 1)","0","9.0","0","0","384","3","0","1","1","1","0","1","0","1","0","384","1755000","1","9","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA H100 PCIe","1","1","0","5120","10","1","1","5120","1","1","1","100","1","590418142","9009","16000","16","3","4","32000","16","161","371593438","1","1","0","0","0","0","1","384","0","1","0","52428800","80","32","57","1","1","134217728","1024","1024","64","32","1755000","2147483647","65535","65535","4","1","1593000","32768000","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","1593000","1","9","0","0","0","0","114","8","4","1","0","0","0","1","0","0","1","15","1024","9","2","1","1","512","0","1","512","32","65536","85017493504","1","1","1","32","2858912","2858912","2858912","2858912","0","256","1","1","256","0","0","0","0","8","PolicySpread","0","1","0","SIMT","CachePreferNone","1","1048576","1","1","1048576","","0","0","32","32","8","32","8","1440","3670","2427","5504","1696","9830400","32","32","32768","1024","1024","1024","0","0","114","1024","13","268435456","57","all","1048576","1","1","1048576","0","0","0","0","0","0","1149.75","1","1","1","1","0","0","0","0","0","0","0","0","1","190478058890520","0","0","18","0","0","0","0","0","1","1","0","64","100","16"
"201","3962188","CAGRA_MERGE_API_BENCH","127.0.0.1","sm80_xmma_gemm_f32f32_f32f32_f32_tn_n_tilesize256x64x8_stage3_warpsize2x2x1_ffma_aligna4_alignc4_execute_kernel__5x_cublas","1","13","(128, 1, 1)","(1, 4, 2048)","0","9.0","0","0","384","3","0","1","1","1","0","1","0","1","0","384","1755000","1","9","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA H100 PCIe","1","1","0","5120","10","1","1","5120","1","1","1","100","1","590418142","9009","16000","16","3","4","32000","16","161","371593438","1","1","0","0","0","0","1","384","0","1","0","52428800","80","32","57","1","1","134217728","1024","1024","64","32","1755000","2147483647","65535","65535","4","1","1593000","32768000","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","1593000","1","9","0","0","0","0","114","8","4","1","0","0","0","1","0","0","1","15","1024","9","2","1","1","512","0","1","512","32","65536","85017493504","1","1","1","32","5398432","5398432","5398432","5398432","1","128","1","1","128","0","0","0","0","8","PolicySpread","0","1","0","SIMT","CachePreferNone","1","1","4","2048","8192","","0","0","32","32","2","4","16","392","108","596","3248","776","9830400","255","256","135168","32512","32512","1024","31488","0","114","1024","13","1048576","57","all","1","4","2048","8192","0","0","0","0","0","0","35.93","1","1","1","1","0","0","0","0","0","0","0","0","1","190478058890520","0","0","18","0","0","0","0","0","1","1","0","8","12.50","2"
"202","3962188","CAGRA_MERGE_API_BENCH","127.0.0.1","void merge_scaffold::leaf_gram_knn_kernel<float, 4>(const T1 *, const unsigned int *, const unsigned int *, const unsigned int *, const unsigned int *, long, long, unsigned int *, unsigned char *)","1","13","(256, 1, 1)","(2048, 1, 1)","0","9.0","0","0","384","3","0","1","1","1","0","1","0","1","0","384","1755000","1","9","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA H100 PCIe","1","1","0","5120","10","1","1","5120","1","1","1","100","1","590418142","9009","16000","16","3","4","32000","16","161","371593438","1","1","0","0","0","0","1","384","0","1","0","52428800","80","32","57","1","1","134217728","1024","1024","64","32","1755000","2147483647","65535","65535","4","1","1593000","32768000","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","1593000","1","9","0","0","0","0","114","8","4","1","0","0","0","1","0","0","1","15","1024","9","2","1","1","512","0","1","512","32","65536","85017493504","1","1","1","32","237376","237376","237376","237376","1","256","1","1","256","0","0","0","0","8","PolicySpread","0","1","0","SIMT","CachePreferNone","1","2048","1","1","2048","","0","0","32","32","8","21","8","1440","3593","2427","5504","5440","9830400","25","32","65536","3072","3072","1024","0","2048","114","1024","13","524288","57","all","2048","1","1","2048","0","0","0","0","0","0","2.25","1","1","1","1","0","0","0","0","0","0","0","0","1","190478058890520","0","0","18","0","0","0","0","0","1","1","0","64","100","16"
"203","3962188","CAGRA_MERGE_API_BENCH","127.0.0.1","merge_scaffold::gather_float_leaf_vectors_kernel(const float *, long, const unsigned int *, const unsigned int *, const unsigned int *, long, long, float *)","1","13","(256, 1, 1)","(1048576, 1, 1)","0","9.0","0","0","384","3","0","1","1","1","0","1","0","1","0","384","1755000","1","9","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA H100 PCIe","1","1","0","5120","10","1","1","5120","1","1","1","100","1","590418142","9009","16000","16","3","4","32000","16","161","371593438","1","1","0","0","0","0","1","384","0","1","0","52428800","80","32","57","1","1","134217728","1024","1024","64","32","1755000","2147483647","65535","65535","4","1","1593000","32768000","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","1593000","1","9","0","0","0","0","114","8","4","1","0","0","0","1","0","0","1","15","1024","9","2","1","1","512","0","1","512","32","65536","85017493504","1","1","1","32","2864320","2864320","2864320","2864320","0","256","1","1","256","0","0","0","0","8","PolicySpread","0","1","0","SIMT","CachePreferNone","1","1048576","1","1","1048576","","0","0","32","32","8","32","8","1440","3670","2427","5504","1696","9830400","32","32","32768","1024","1024","1024","0","0","114","1024","13","268435456","57","all","1048576","1","1","1048576","0","0","0","0","0","0","1149.75","1","1","1","1","0","0","0","0","0","0","0","0","1","190478058890520","0","0","18","0","0","0","0","0","1","1","0","64","100","16"
"204","3962188","CAGRA_MERGE_API_BENCH","127.0.0.1","sm80_xmma_gemm_f32f32_f32f32_f32_tn_n_tilesize256x64x8_stage3_warpsize2x2x1_ffma_aligna4_alignc4_execute_kernel__5x_cublas","1","13","(128, 1, 1)","(1, 4, 2048)","0","9.0","0","0","384","3","0","1","1","1","0","1","0","1","0","384","1755000","1","9","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA H100 PCIe","1","1","0","5120","10","1","1","5120","1","1","1","100","1","590418142","9009","16000","16","3","4","32000","16","161","371593438","1","1","0","0","0","0","1","384","0","1","0","52428800","80","32","57","1","1","134217728","1024","1024","64","32","1755000","2147483647","65535","65535","4","1","1593000","32768000","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","1593000","1","9","0","0","0","0","114","8","4","1","0","0","0","1","0","0","1","15","1024","9","2","1","1","512","0","1","512","32","65536","85017493504","1","1","1","32","5382656","5382656","5382656","5382656","1","128","1","1","128","0","0","0","0","8","PolicySpread","0","1","0","SIMT","CachePreferNone","1","1","4","2048","8192","","0","0","32","32","2","4","16","392","108","596","3248","776","9830400","255","256","135168","32512","32512","1024","31488","0","114","1024","13","1048576","57","all","1","4","2048","8192","0","0","0","0","0","0","35.93","1","1","1","1","0","0","0","0","0","0","0","0","1","190478058890520","0","0","18","0","0","0","0","0","1","1","0","8","12.50","2"
"205","3962188","CAGRA_MERGE_API_BENCH","127.0.0.1","void merge_scaffold::leaf_gram_knn_kernel<float, 4>(const T1 *, const unsigned int *, const unsigned int *, const unsigned int *, const unsigned int *, long, long, unsigned int *, unsigned char *)","1","13","(256, 1, 1)","(2048, 1, 1)","0","9.0","0","0","384","3","0","1","1","1","0","1","0","1","0","384","1755000","1","9","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA H100 PCIe","1","1","0","5120","10","1","1","5120","1","1","1","100","1","590418142","9009","16000","16","3","4","32000","16","161","371593438","1","1","0","0","0","0","1","384","0","1","0","52428800","80","32","57","1","1","134217728","1024","1024","64","32","1755000","2147483647","65535","65535","4","1","1593000","32768000","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","1593000","1","9","0","0","0","0","114","8","4","1","0","0","0","1","0","0","1","15","1024","9","2","1","1","512","0","1","512","32","65536","85017493504","1","1","1","32","263136","263136","263136","263136","1","256","1","1","256","0","0","0","0","8","PolicySpread","0","1","0","SIMT","CachePreferNone","1","2048","1","1","2048","","0","0","32","32","8","21","8","1440","3593","2427","5504","5440","9830400","25","32","65536","3072","3072","1024","0","2048","114","1024","13","524288","57","all","2048","1","1","2048","0","0","0","0","0","0","2.25","1","1","1","1","0","0","0","0","0","0","0","0","1","190478058890520","0","0","18","0","0","0","0","0","1","1","0","64","100","16"
"206","3962188","CAGRA_MERGE_API_BENCH","127.0.0.1","merge_scaffold::gather_float_leaf_vectors_kernel(const float *, long, const unsigned int *, const unsigned int *, const unsigned int *, long, long, float *)","1","13","(256, 1, 1)","(1048576, 1, 1)","0","9.0","0","0","384","3","0","1","1","1","0","1","0","1","0","384","1755000","1","9","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA H100 PCIe","1","1","0","5120","10","1","1","5120","1","1","1","100","1","590418142","9009","16000","16","3","4","32000","16","161","371593438","1","1","0","0","0","0","1","384","0","1","0","52428800","80","32","57","1","1","134217728","1024","1024","64","32","1755000","2147483647","65535","65535","4","1","1593000","32768000","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","1593000","1","9","0","0","0","0","114","8","4","1","0","0","0","1","0","0","1","15","1024","9","2","1","1","512","0","1","512","32","65536","85017493504","1","1","1","32","2867520","2867520","2867520","2867520","0","256","1","1","256","0","0","0","0","8","PolicySpread","0","1","0","SIMT","CachePreferNone","1","1048576","1","1","1048576","","0","0","32","32","8","32","8","1440","3670","2427","5504","1696","9830400","32","32","32768","1024","1024","1024","0","0","114","1024","13","268435456","57","all","1048576","1","1","1048576","0","0","0","0","0","0","1149.75","1","1","1","1","0","0","0","0","0","0","0","0","1","190478058890520","0","0","18","0","0","0","0","0","1","1","0","64","100","16"
"207","3962188","CAGRA_MERGE_API_BENCH","127.0.0.1","sm80_xmma_gemm_f32f32_f32f32_f32_tn_n_tilesize256x64x8_stage3_warpsize2x2x1_ffma_aligna4_alignc4_execute_kernel__5x_cublas","1","13","(128, 1, 1)","(1, 4, 2048)","0","9.0","0","0","384","3","0","1","1","1","0","1","0","1","0","384","1755000","1","9","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA H100 PCIe","1","1","0","5120","10","1","1","5120","1","1","1","100","1","590418142","9009","16000","16","3","4","32000","16","161","371593438","1","1","0","0","0","0","1","384","0","1","0","52428800","80","32","57","1","1","134217728","1024","1024","64","32","1755000","2147483647","65535","65535","4","1","1593000","32768000","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","1593000","1","9","0","0","0","0","114","8","4","1","0","0","0","1","0","0","1","15","1024","9","2","1","1","512","0","1","512","32","65536","85017493504","1","1","1","32","5404672","5404672","5404672","5404672","1","128","1","1","128","0","0","0","0","8","PolicySpread","0","1","0","SIMT","CachePreferNone","1","1","4","2048","8192","","0","0","32","32","2","4","16","392","108","596","3248","776","9830400","255","256","135168","32512","32512","1024","31488","0","114","1024","13","1048576","57","all","1","4","2048","8192","0","0","0","0","0","0","35.93","1","1","1","1","0","0","0","0","0","0","0","0","1","190478058890520","0","0","18","0","0","0","0","0","1","1","0","8","12.50","2"
"208","3962188","CAGRA_MERGE_API_BENCH","127.0.0.1","void merge_scaffold::leaf_gram_knn_kernel<float, 4>(const T1 *, const unsigned int *, const unsigned int *, const unsigned int *, const unsigned int *, long, long, unsigned int *, unsigned char *)","1","13","(256, 1, 1)","(2048, 1, 1)","0","9.0","0","0","384","3","0","1","1","1","0","1","0","1","0","384","1755000","1","9","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA H100 PCIe","1","1","0","5120","10","1","1","5120","1","1","1","100","1","590418142","9009","16000","16","3","4","32000","16","161","371593438","1","1","0","0","0","0","1","384","0","1","0","52428800","80","32","57","1","1","134217728","1024","1024","64","32","1755000","2147483647","65535","65535","4","1","1593000","32768000","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","1593000","1","9","0","0","0","0","114","8","4","1","0","0","0","1","0","0","1","15","1024","9","2","1","1","512","0","1","512","32","65536","85017493504","1","1","1","32","257600","257600","257600","257600","1","256","1","1","256","0","0","0","0","8","PolicySpread","0","1","0","SIMT","CachePreferNone","1","2048","1","1","2048","","0","0","32","32","8","21","8","1440","3593","2427","5504","5440","9830400","25","32","65536","3072","3072","1024","0","2048","114","1024","13","524288","57","all","2048","1","1","2048","0","0","0","0","0","0","2.25","1","1","1","1","0","0","0","0","0","0","0","0","1","190478058890520","0","0","18","0","0","0","0","0","1","1","0","64","100","16"
"209","3962188","CAGRA_MERGE_API_BENCH","127.0.0.1","merge_scaffold::gather_float_leaf_vectors_kernel(const float *, long, const unsigned int *, const unsigned int *, const unsigned int *, long, long, float *)","1","13","(256, 1, 1)","(1048576, 1, 1)","0","9.0","0","0","384","3","0","1","1","1","0","1","0","1","0","384","1755000","1","9","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA H100 PCIe","1","1","0","5120","10","1","1","5120","1","1","1","100","1","590418142","9009","16000","16","3","4","32000","16","161","371593438","1","1","0","0","0","0","1","384","0","1","0","52428800","80","32","57","1","1","134217728","1024","1024","64","32","1755000","2147483647","65535","65535","4","1","1593000","32768000","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","1593000","1","9","0","0","0","0","114","8","4","1","0","0","0","1","0","0","1","15","1024","9","2","1","1","512","0","1","512","32","65536","85017493504","1","1","1","32","2866432","2866432","2866432","2866432","0","256","1","1","256","0","0","0","0","8","PolicySpread","0","1","0","SIMT","CachePreferNone","1","1048576","1","1","1048576","","0","0","32","32","8","32","8","1440","3670","2427","5504","1696","9830400","32","32","32768","1024","1024","1024","0","0","114","1024","13","268435456","57","all","1048576","1","1","1048576","0","0","0","0","0","0","1149.75","1","1","1","1","0","0","0","0","0","0","0","0","1","190478058890520","0","0","18","0","0","0","0","0","1","1","0","64","100","16"
"210","3962188","CAGRA_MERGE_API_BENCH","127.0.0.1","sm80_xmma_gemm_f32f32_f32f32_f32_tn_n_tilesize256x64x8_stage3_warpsize2x2x1_ffma_aligna4_alignc4_execute_kernel__5x_cublas","1","13","(128, 1, 1)","(1, 4, 2048)","0","9.0","0","0","384","3","0","1","1","1","0","1","0","1","0","384","1755000","1","9","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA H100 PCIe","1","1","0","5120","10","1","1","5120","1","1","1","100","1","590418142","9009","16000","16","3","4","32000","16","161","371593438","1","1","0","0","0","0","1","384","0","1","0","52428800","80","32","57","1","1","134217728","1024","1024","64","32","1755000","2147483647","65535","65535","4","1","1593000","32768000","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","1593000","1","9","0","0","0","0","114","8","4","1","0","0","0","1","0","0","1","15","1024","9","2","1","1","512","0","1","512","32","65536","85017493504","1","1","1","32","5391872","5391872","5391872","5391872","1","128","1","1","128","0","0","0","0","8","PolicySpread","0","1","0","SIMT","CachePreferNone","1","1","4","2048","8192","","0","0","32","32","2","4","16","392","108","596","3248","776","9830400","255","256","135168","32512","32512","1024","31488","0","114","1024","13","1048576","57","all","1","4","2048","8192","0","0","0","0","0","0","35.93","1","1","1","1","0","0","0","0","0","0","0","0","1","190478058890520","0","0","18","0","0","0","0","0","1","1","0","8","12.50","2"
